channel,comment
14,Channel 14: Huge fluctuation from -20.49 µV to 58.05 µV at sample 1727.
14,Channel 14: Huge fluctuation from 58.05 µV to 394.75 µV at sample 1728.
14,Channel 14: Huge fluctuation from 394.75 µV to 136.50 µV at sample 1729.
14,Channel 14: Huge fluctuation from 136.50 µV to 76.40 µV at sample 1730.
14,Channel 14: Huge fluctuation from 76.40 µV to 251.99 µV at sample 1731.
14,Channel 14: Huge fluctuation from 251.99 µV to 377.68 µV at sample 1732.
14,Channel 14: Huge fluctuation from 377.68 µV to -73.13 µV at sample 1733.
14,Channel 14: Huge fluctuation from -73.13 µV to 50.99 µV at sample 1734.
14,Channel 14: Huge fluctuation from 50.99 µV to 319.20 µV at sample 1735.
14,Channel 14: Huge fluctuation from 319.20 µV to 155.82 µV at sample 1736.
14,Channel 14: Huge fluctuation from 155.82 µV to -69.20 µV at sample 1737.
14,Channel 14: Huge fluctuation from -69.20 µV to 185.51 µV at sample 1738.
14,Channel 14: Huge fluctuation from 185.51 µV to 732.23 µV at sample 1739.
14,Channel 14: Huge fluctuation from 732.23 µV to 94.17 µV at sample 1740.
14,Channel 14: Huge fluctuation from 94.17 µV to -2.83 µV at sample 1741.
14,Channel 14: Huge fluctuation from -2.83 µV to 192.43 µV at sample 1742.
14,Channel 14: Huge fluctuation from 230.97 µV to -1.31 µV at sample 1744.
14,Channel 14: Huge fluctuation from -1.31 µV to 105.59 µV at sample 1745.
14,Channel 14: Huge fluctuation from 105.59 µV to 447.81 µV at sample 1746.
14,Channel 14: Huge fluctuation from 447.81 µV to 55.32 µV at sample 1747.
14,Channel 14: Huge fluctuation from 55.32 µV to -119.71 µV at sample 1748.
14,Channel 14: Huge fluctuation from -119.71 µV to 234.00 µV at sample 1749.
14,Channel 14: Huge fluctuation from 184.40 µV to -119.95 µV at sample 1751.
14,Channel 14: Huge fluctuation from -119.95 µV to 31.94 µV at sample 1752.
14,Channel 14: Huge fluctuation from 31.94 µV to 337.75 µV at sample 1753.
14,Channel 14: Huge fluctuation from 337.75 µV to 135.47 µV at sample 1754.
14,Channel 14: Huge fluctuation from 135.47 µV to -132.07 µV at sample 1755.
14,Channel 14: Huge fluctuation from -132.07 µV to 496.83 µV at sample 1756.
14,Channel 14: Huge fluctuation from 496.83 µV to 696.12 µV at sample 1757.
14,Channel 14: Huge fluctuation from 696.12 µV to 36.16 µV at sample 1758.
14,Channel 14: Huge fluctuation from 33.83 µV to 328.03 µV at sample 1760.
14,Channel 14: Huge fluctuation from 328.03 µV to 195.33 µV at sample 1761.
14,Channel 14: Huge fluctuation from 195.33 µV to -152.15 µV at sample 1762.
14,Channel 14: Huge fluctuation from -152.15 µV to 187.03 µV at sample 1763.
14,Channel 14: Huge fluctuation from 203.42 µV to 56.30 µV at sample 1765.
14,Channel 14: Huge fluctuation from 88.66 µV to 311.02 µV at sample 1767.
14,Channel 14: Huge fluctuation from 311.02 µV to 225.81 µV at sample 1768.
14,Channel 14: Huge fluctuation from 225.81 µV to -174.74 µV at sample 1769.
14,Channel 14: Huge fluctuation from -174.74 µV to 112.17 µV at sample 1770.
14,Channel 14: Huge fluctuation from 112.17 µV to 353.45 µV at sample 1771.
14,Channel 14: Huge fluctuation from 353.45 µV to 63.83 µV at sample 1772.
14,Channel 14: Huge fluctuation from 63.83 µV to -45.86 µV at sample 1773.
14,Channel 14: Huge fluctuation from -45.86 µV to 648.74 µV at sample 1774.
14,Channel 14: Huge fluctuation from 648.74 µV to 466.02 µV at sample 1775.
14,Channel 14: Huge fluctuation from 466.02 µV to -74.15 µV at sample 1776.
14,Channel 14: Huge fluctuation from -74.15 µV to 88.34 µV at sample 1777.
14,Channel 14: Huge fluctuation from 88.34 µV to 261.32 µV at sample 1778.
14,Channel 14: Huge fluctuation from 261.32 µV to 137.34 µV at sample 1779.
14,Channel 14: Huge fluctuation from 137.34 µV to 45.60 µV at sample 1780.
14,Channel 14: Huge fluctuation from 45.60 µV to 192.13 µV at sample 1781.
14,Channel 14: Huge fluctuation from 192.13 µV to 322.03 µV at sample 1782.
14,Channel 14: Huge fluctuation from 322.03 µV to -21.87 µV at sample 1783.
14,Channel 14: Huge fluctuation from -21.87 µV to 73.96 µV at sample 1784.
14,Channel 14: Huge fluctuation from 73.96 µV to 243.09 µV at sample 1785.
14,Channel 14: Huge fluctuation from 243.09 µV to 187.98 µV at sample 1786.
14,Channel 14: Huge fluctuation from 187.98 µV to -135.03 µV at sample 1787.
14,Channel 14: Huge fluctuation from -135.03 µV to 172.44 µV at sample 1788.
14,Channel 14: Huge fluctuation from 172.44 µV to 304.87 µV at sample 1789.
14,Channel 14: Huge fluctuation from 304.87 µV to 25.37 µV at sample 1790.
14,Channel 14: Huge fluctuation from 7.37 µV to 605.34 µV at sample 1792.
14,Channel 14: Huge fluctuation from 605.34 µV to 475.38 µV at sample 1793.
14,Channel 14: Huge fluctuation from 475.38 µV to 8.07 µV at sample 1794.
14,Channel 14: Huge fluctuation from 8.07 µV to 112.87 µV at sample 1795.
14,Channel 14: Huge fluctuation from 112.87 µV to 317.67 µV at sample 1796.
14,Channel 14: Huge fluctuation from 317.67 µV to 101.42 µV at sample 1797.
14,Channel 14: Huge fluctuation from 101.42 µV to -76.46 µV at sample 1798.
14,Channel 14: Huge fluctuation from -76.46 µV to 283.98 µV at sample 1799.
14,Channel 14: Huge fluctuation from 305.21 µV to -107.12 µV at sample 1801.
14,Channel 14: Huge fluctuation from -107.12 µV to 119.21 µV at sample 1802.
14,Channel 14: Huge fluctuation from 119.21 µV to 409.02 µV at sample 1803.
14,Channel 14: Huge fluctuation from 409.02 µV to 138.63 µV at sample 1804.
14,Channel 14: Huge fluctuation from 138.63 µV to 66.03 µV at sample 1805.
14,Channel 14: Huge fluctuation from 66.03 µV to 257.35 µV at sample 1806.
14,Channel 14: Huge fluctuation from 264.01 µV to -27.80 µV at sample 1808.
14,Channel 14: Huge fluctuation from -27.80 µV to 74.30 µV at sample 1809.
14,Channel 14: Huge fluctuation from 74.30 µV to 499.91 µV at sample 1810.
14,Channel 14: Huge fluctuation from 499.91 µV to 180.97 µV at sample 1811.
14,Channel 14: Huge fluctuation from 180.97 µV to -26.10 µV at sample 1812.
14,Channel 14: Huge fluctuation from -26.10 µV to 149.84 µV at sample 1813.
14,Channel 14: Huge fluctuation from 149.84 µV to 439.87 µV at sample 1814.
14,Channel 14: Huge fluctuation from 439.87 µV to 30.24 µV at sample 1815.
14,Channel 14: Huge fluctuation from 30.24 µV to -25.83 µV at sample 1816.
14,Channel 14: Huge fluctuation from -25.83 µV to 376.65 µV at sample 1817.
14,Channel 14: Huge fluctuation from 376.65 µV to 269.61 µV at sample 1818.
14,Channel 14: Huge fluctuation from 269.61 µV to -63.83 µV at sample 1819.
14,Channel 14: Huge fluctuation from -63.83 µV to 120.82 µV at sample 1820.
14,Channel 14: Huge fluctuation from 120.82 µV to 305.29 µV at sample 1821.
14,Channel 14: Huge fluctuation from 305.29 µV to 71.45 µV at sample 1822.
14,Channel 14: Huge fluctuation from 64.95 µV to 271.31 µV at sample 1824.
14,Channel 14: Huge fluctuation from 271.31 µV to 538.09 µV at sample 1825.
14,Channel 14: Huge fluctuation from 538.09 µV to 22.33 µV at sample 1826.
14,Channel 14: Huge fluctuation from 22.33 µV to 134.16 µV at sample 1827.
14,Channel 14: Huge fluctuation from 134.16 µV to 369.67 µV at sample 1828.
14,Channel 14: Huge fluctuation from 369.67 µV to 138.60 µV at sample 1829.
14,Channel 14: Huge fluctuation from 138.60 µV to -164.01 µV at sample 1830.
14,Channel 14: Huge fluctuation from -164.01 µV to 179.88 µV at sample 1831.
14,Channel 14: Huge fluctuation from 179.88 µV to 305.36 µV at sample 1832.
14,Channel 14: Huge fluctuation from 305.36 µV to 46.70 µV at sample 1833.
14,Channel 14: Huge fluctuation from 7.92 µV to 436.08 µV at sample 1835.
14,Channel 14: Huge fluctuation from 436.08 µV to 204.26 µV at sample 1836.
14,Channel 14: Huge fluctuation from 204.26 µV to -184.37 µV at sample 1837.
14,Channel 14: Huge fluctuation from -184.37 µV to 186.91 µV at sample 1838.
14,Channel 14: Huge fluctuation from 186.91 µV to 382.84 µV at sample 1839.
14,Channel 14: Huge fluctuation from 382.84 µV to -26.89 µV at sample 1840.
14,Channel 14: Huge fluctuation from -26.89 µV to 93.88 µV at sample 1841.
14,Channel 14: Huge fluctuation from 93.88 µV to 570.92 µV at sample 1842.
14,Channel 14: Huge fluctuation from 570.92 µV to 442.29 µV at sample 1843.
14,Channel 14: Huge fluctuation from 442.29 µV to -226.26 µV at sample 1844.
14,Channel 14: Huge fluctuation from -226.26 µV to 122.16 µV at sample 1845.
14,Channel 14: Huge fluctuation from 122.16 µV to 227.32 µV at sample 1846.
14,Channel 14: Huge fluctuation from 227.32 µV to 121.41 µV at sample 1847.
14,Channel 14: Huge fluctuation from 121.41 µV to -147.14 µV at sample 1848.
14,Channel 14: Huge fluctuation from -147.14 µV to 198.83 µV at sample 1849.
14,Channel 14: Huge fluctuation from 198.83 µV to 333.44 µV at sample 1850.
14,Channel 14: Huge fluctuation from 333.44 µV to -90.15 µV at sample 1851.
14,Channel 14: Huge fluctuation from -90.15 µV to 106.69 µV at sample 1852.
14,Channel 14: Huge fluctuation from 106.69 µV to 351.61 µV at sample 1853.
14,Channel 14: Huge fluctuation from 351.61 µV to 134.42 µV at sample 1854.
14,Channel 14: Huge fluctuation from 134.42 µV to -47.81 µV at sample 1855.
14,Channel 14: Huge fluctuation from -47.81 µV to 212.88 µV at sample 1856.
14,Channel 14: Huge fluctuation from 212.88 µV to 286.78 µV at sample 1857.
14,Channel 14: Huge fluctuation from 286.78 µV to 2.86 µV at sample 1858.
14,Channel 14: Huge fluctuation from 2.86 µV to 129.28 µV at sample 1859.
14,Channel 14: Huge fluctuation from 129.28 µV to 710.69 µV at sample 1860.
14,Channel 14: Huge fluctuation from 710.69 µV to 389.05 µV at sample 1861.
14,Channel 14: Huge fluctuation from 389.05 µV to -40.92 µV at sample 1862.
14,Channel 14: Huge fluctuation from -40.92 µV to 166.40 µV at sample 1863.
14,Channel 14: Huge fluctuation from 166.40 µV to 412.53 µV at sample 1864.
14,Channel 14: Huge fluctuation from 412.53 µV to 32.55 µV at sample 1865.
14,Channel 14: Huge fluctuation from 25.78 µV to 377.45 µV at sample 1867.
14,Channel 14: Huge fluctuation from 377.45 µV to 246.33 µV at sample 1868.
14,Channel 14: Huge fluctuation from 246.33 µV to -85.85 µV at sample 1869.
14,Channel 14: Huge fluctuation from -85.85 µV to 126.49 µV at sample 1870.
14,Channel 14: Huge fluctuation from 126.49 µV to 347.18 µV at sample 1871.
14,Channel 14: Huge fluctuation from 347.18 µV to 106.79 µV at sample 1872.
14,Channel 14: Huge fluctuation from 106.79 µV to -44.25 µV at sample 1873.
14,Channel 14: Huge fluctuation from -44.25 µV to 205.06 µV at sample 1874.
14,Channel 14: Huge fluctuation from 205.06 µV to 284.60 µV at sample 1875.
14,Channel 14: Huge fluctuation from 284.60 µV to 15.42 µV at sample 1876.
14,Channel 14: Huge fluctuation from 15.42 µV to 135.62 µV at sample 1877.
14,Channel 14: Huge fluctuation from 135.62 µV to 566.48 µV at sample 1878.
14,Channel 14: Huge fluctuation from 566.48 µV to 137.86 µV at sample 1879.
14,Channel 14: Huge fluctuation from 137.86 µV to -25.94 µV at sample 1880.
14,Channel 14: Huge fluctuation from -25.94 µV to 210.10 µV at sample 1881.
14,Channel 14: Huge fluctuation from 210.10 µV to 374.77 µV at sample 1882.
14,Channel 14: Huge fluctuation from 374.77 µV to -13.27 µV at sample 1883.
14,Channel 14: Huge fluctuation from -51.33 µV to 424.95 µV at sample 1885.
14,Channel 14: Huge fluctuation from 424.95 µV to 166.19 µV at sample 1886.
14,Channel 14: Huge fluctuation from 166.19 µV to -134.85 µV at sample 1887.
14,Channel 14: Huge fluctuation from -134.85 µV to 176.69 µV at sample 1888.
14,Channel 14: Huge fluctuation from 176.69 µV to 280.48 µV at sample 1889.
14,Channel 14: Huge fluctuation from 280.48 µV to 7.60 µV at sample 1890.
14,Channel 14: Huge fluctuation from -7.38 µV to 356.07 µV at sample 1892.
14,Channel 14: Huge fluctuation from 356.07 µV to 495.39 µV at sample 1893.
14,Channel 14: Huge fluctuation from 495.39 µV to -26.11 µV at sample 1894.
14,Channel 14: Huge fluctuation from -26.11 µV to 256.97 µV at sample 1895.
14,Channel 14: Huge fluctuation from 306.63 µV to 77.86 µV at sample 1897.
14,Channel 14: Huge fluctuation from 77.86 µV to -118.55 µV at sample 1898.
14,Channel 14: Huge fluctuation from -118.55 µV to 187.72 µV at sample 1899.
14,Channel 14: Huge fluctuation from 187.72 µV to 328.84 µV at sample 1900.
14,Channel 14: Huge fluctuation from 328.84 µV to -65.47 µV at sample 1901.
14,Channel 14: Huge fluctuation from -65.47 µV to 101.46 µV at sample 1902.
14,Channel 14: Huge fluctuation from 101.46 µV to 312.21 µV at sample 1903.
14,Channel 14: Huge fluctuation from 312.21 µV to 135.58 µV at sample 1904.
14,Channel 14: Huge fluctuation from 135.58 µV to -27.68 µV at sample 1905.
14,Channel 14: Huge fluctuation from -27.68 µV to 204.27 µV at sample 1906.
14,Channel 14: Huge fluctuation from 204.27 µV to 328.60 µV at sample 1907.
14,Channel 14: Huge fluctuation from 328.60 µV to -17.04 µV at sample 1908.
14,Channel 14: Huge fluctuation from -17.04 µV to 70.00 µV at sample 1909.
14,Channel 14: Huge fluctuation from 70.00 µV to 570.49 µV at sample 1910.
14,Channel 14: Huge fluctuation from 570.49 µV to 395.17 µV at sample 1911.
14,Channel 14: Huge fluctuation from 395.17 µV to -123.87 µV at sample 1912.
14,Channel 14: Huge fluctuation from -123.87 µV to 179.83 µV at sample 1913.
14,Channel 14: Huge fluctuation from 179.83 µV to 404.17 µV at sample 1914.
14,Channel 14: Huge fluctuation from 404.17 µV to 95.87 µV at sample 1915.
14,Channel 14: Huge fluctuation from 95.87 µV to -94.22 µV at sample 1916.
14,Channel 14: Huge fluctuation from -94.22 µV to 363.01 µV at sample 1917.
14,Channel 14: Huge fluctuation from 363.01 µV to 239.04 µV at sample 1918.
14,Channel 14: Huge fluctuation from 239.04 µV to 2.76 µV at sample 1919.
14,Channel 14: Huge fluctuation from 2.76 µV to 115.05 µV at sample 1920.
14,Channel 14: Huge fluctuation from 115.05 µV to 322.84 µV at sample 1921.
14,Channel 14: Huge fluctuation from 322.84 µV to 91.39 µV at sample 1922.
14,Channel 14: Huge fluctuation from 91.39 µV to -31.84 µV at sample 1923.
14,Channel 14: Huge fluctuation from -31.84 µV to 255.46 µV at sample 1924.
14,Channel 14: Huge fluctuation from 292.34 µV to 75.22 µV at sample 1926.
14,Channel 14: Huge fluctuation from 90.08 µV to 629.80 µV at sample 1928.
14,Channel 14: Huge fluctuation from 629.80 µV to 256.88 µV at sample 1929.
14,Channel 14: Huge fluctuation from 256.88 µV to -54.75 µV at sample 1930.
14,Channel 14: Huge fluctuation from -54.75 µV to 242.03 µV at sample 1931.
14,Channel 14: Huge fluctuation from 210.06 µV to 95.81 µV at sample 1933.
14,Channel 14: Huge fluctuation from 95.81 µV to -49.67 µV at sample 1934.
14,Channel 14: Huge fluctuation from -49.67 µV to 325.56 µV at sample 1935.
14,Channel 14: Huge fluctuation from 325.56 µV to 179.17 µV at sample 1936.
14,Channel 14: Huge fluctuation from 179.17 µV to -74.93 µV at sample 1937.
14,Channel 14: Huge fluctuation from -74.93 µV to 167.84 µV at sample 1938.
14,Channel 14: Huge fluctuation from 167.84 µV to 400.00 µV at sample 1939.
14,Channel 14: Huge fluctuation from 400.00 µV to 88.62 µV at sample 1940.
14,Channel 14: Huge fluctuation from 67.07 µV to 214.96 µV at sample 1942.
14,Channel 14: Huge fluctuation from 199.51 µV to -35.61 µV at sample 1944.
14,Channel 14: Huge fluctuation from -35.61 µV to 207.88 µV at sample 1945.
14,Channel 14: Huge fluctuation from 207.88 µV to 794.26 µV at sample 1946.
14,Channel 14: Huge fluctuation from 794.26 µV to 100.14 µV at sample 1947.
14,Channel 14: Huge fluctuation from 100.14 µV to -54.19 µV at sample 1948.
14,Channel 14: Huge fluctuation from -54.19 µV to 282.24 µV at sample 1949.
14,Channel 14: Huge fluctuation from 282.24 µV to 359.31 µV at sample 1950.
14,Channel 14: Huge fluctuation from 359.31 µV to 41.45 µV at sample 1951.
14,Channel 14: Huge fluctuation from 52.49 µV to 400.25 µV at sample 1953.
14,Channel 14: Huge fluctuation from 400.25 µV to 132.96 µV at sample 1954.
14,Channel 14: Huge fluctuation from 132.96 µV to -59.95 µV at sample 1955.
14,Channel 14: Huge fluctuation from -59.95 µV to 257.94 µV at sample 1956.
14,Channel 14: Huge fluctuation from 300.02 µV to 53.71 µV at sample 1958.
14,Channel 14: Huge fluctuation from 18.77 µV to 446.68 µV at sample 1960.
14,Channel 14: Huge fluctuation from 408.36 µV to -25.24 µV at sample 1962.
14,Channel 14: Huge fluctuation from -25.24 µV to 346.98 µV at sample 1963.
14,Channel 14: Huge fluctuation from 373.08 µV to 68.08 µV at sample 1965.
14,Channel 14: Huge fluctuation from 27.09 µV to 288.86 µV at sample 1967.
14,Channel 14: Huge fluctuation from 288.86 µV to 183.80 µV at sample 1968.
14,Channel 14: Huge fluctuation from 183.80 µV to -109.59 µV at sample 1969.
14,Channel 14: Huge fluctuation from -109.59 µV to 108.04 µV at sample 1970.
14,Channel 14: Huge fluctuation from 108.04 µV to 438.63 µV at sample 1971.
14,Channel 14: Huge fluctuation from 438.63 µV to 63.14 µV at sample 1972.
14,Channel 14: Huge fluctuation from 63.14 µV to -105.27 µV at sample 1973.
14,Channel 14: Huge fluctuation from -105.27 µV to 261.37 µV at sample 1974.
14,Channel 14: Huge fluctuation from 234.16 µV to 6.45 µV at sample 1976.
14,Channel 14: Huge fluctuation from 6.45 µV to 111.00 µV at sample 1977.
14,Channel 14: Huge fluctuation from 111.00 µV to 562.14 µV at sample 1978.
14,Channel 14: Huge fluctuation from 562.14 µV to 287.09 µV at sample 1979.
14,Channel 14: Huge fluctuation from 287.09 µV to 32.91 µV at sample 1980.
14,Channel 14: Huge fluctuation from 32.91 µV to 219.59 µV at sample 1981.
14,Channel 14: Huge fluctuation from 219.59 µV to 377.97 µV at sample 1982.
14,Channel 14: Huge fluctuation from 377.97 µV to 72.28 µV at sample 1983.
14,Channel 14: Huge fluctuation from 72.28 µV to -16.33 µV at sample 1984.
14,Channel 14: Huge fluctuation from -16.33 µV to 444.79 µV at sample 1985.
14,Channel 14: Huge fluctuation from 444.79 µV to 157.98 µV at sample 1986.
14,Channel 14: Huge fluctuation from 157.98 µV to -116.42 µV at sample 1987.
14,Channel 14: Huge fluctuation from -116.42 µV to 185.55 µV at sample 1988.
14,Channel 14: Huge fluctuation from 185.55 µV to 291.81 µV at sample 1989.
14,Channel 14: Huge fluctuation from 291.81 µV to 79.53 µV at sample 1990.
14,Channel 14: Huge fluctuation from 58.73 µV to 337.54 µV at sample 1992.
14,Channel 14: Huge fluctuation from 337.54 µV to 211.29 µV at sample 1993.
14,Channel 14: Huge fluctuation from 211.29 µV to 41.95 µV at sample 1994.
14,Channel 14: Huge fluctuation from 41.95 µV to 250.53 µV at sample 1995.
14,Channel 14: Huge fluctuation from 250.53 µV to 732.05 µV at sample 1996.
14,Channel 14: Huge fluctuation from 732.05 µV to 145.62 µV at sample 1997.
14,Channel 14: Huge fluctuation from 145.62 µV to -115.34 µV at sample 1998.
14,Channel 14: Huge fluctuation from -115.34 µV to 225.11 µV at sample 1999.
14,Channel 14: Huge fluctuation from 225.11 µV to 312.25 µV at sample 2000.
14,Channel 14: Huge fluctuation from 312.25 µV to -139.56 µV at sample 2001.
14,Channel 14: Huge fluctuation from -139.56 µV to 71.79 µV at sample 2002.
14,Channel 14: Huge fluctuation from 71.79 µV to 243.64 µV at sample 2003.
14,Channel 14: Huge fluctuation from 243.64 µV to 138.51 µV at sample 2004.
14,Channel 14: Huge fluctuation from 138.51 µV to 73.97 µV at sample 2005.
14,Channel 14: Huge fluctuation from 73.97 µV to 217.42 µV at sample 2006.
14,Channel 14: Huge fluctuation from 217.42 µV to 268.98 µV at sample 2007.
14,Channel 14: Huge fluctuation from 268.98 µV to -2.97 µV at sample 2008.
14,Channel 14: Huge fluctuation from -47.37 µV to 208.44 µV at sample 2010.
14,Channel 14: Huge fluctuation from 215.04 µV to 7.18 µV at sample 2012.
14,Channel 14: Huge fluctuation from 7.18 µV to 355.47 µV at sample 2013.
14,Channel 14: Huge fluctuation from 355.47 µV to 627.45 µV at sample 2014.
14,Channel 14: Huge fluctuation from 627.45 µV to 26.70 µV at sample 2015.
14,Channel 14: Huge fluctuation from 26.70 µV to -79.18 µV at sample 2016.
14,Channel 14: Huge fluctuation from -79.18 µV to 234.86 µV at sample 2017.
14,Channel 14: Huge fluctuation from 234.86 µV to 179.11 µV at sample 2018.
14,Channel 14: Huge fluctuation from 179.11 µV to 36.83 µV at sample 2019.
14,Channel 14: Huge fluctuation from 36.83 µV to 125.77 µV at sample 2020.
14,Channel 14: Huge fluctuation from 125.77 µV to 305.04 µV at sample 2021.
14,Channel 14: Huge fluctuation from 305.04 µV to 76.28 µV at sample 2022.
14,Channel 14: Huge fluctuation from 76.28 µV to -74.48 µV at sample 2023.
14,Channel 14: Huge fluctuation from -74.48 µV to 307.66 µV at sample 2024.
14,Channel 14: Huge fluctuation from 345.21 µV to -140.03 µV at sample 2026.
14,Channel 14: Huge fluctuation from -140.03 µV to 107.82 µV at sample 2027.
14,Channel 14: Huge fluctuation from 107.82 µV to 278.14 µV at sample 2028.
14,Channel 14: Huge fluctuation from 273.58 µV to -127.58 µV at sample 2030.
14,Channel 14: Huge fluctuation from -127.58 µV to 408.11 µV at sample 2031.
14,Channel 14: Huge fluctuation from 408.11 µV to 262.63 µV at sample 2032.
14,Channel 14: Huge fluctuation from 262.63 µV to -70.86 µV at sample 2033.
14,Channel 14: Huge fluctuation from -70.86 µV to 17.55 µV at sample 2034.
14,Channel 14: Huge fluctuation from 17.55 µV to 348.06 µV at sample 2035.
14,Channel 14: Huge fluctuation from 348.06 µV to 163.53 µV at sample 2036.
14,Channel 14: Huge fluctuation from 163.53 µV to -135.51 µV at sample 2037.
14,Channel 14: Huge fluctuation from -135.51 µV to 169.43 µV at sample 2038.
14,Channel 14: Huge fluctuation from 169.43 µV to 351.91 µV at sample 2039.
14,Channel 14: Huge fluctuation from 351.91 µV to 25.14 µV at sample 2040.
14,Channel 14: Huge fluctuation from 25.14 µV to -70.28 µV at sample 2041.
14,Channel 14: Huge fluctuation from -70.28 µV to 204.44 µV at sample 2042.
14,Channel 14: Huge fluctuation from 204.44 µV to 259.04 µV at sample 2043.
14,Channel 14: Huge fluctuation from 259.04 µV to 64.98 µV at sample 2044.
14,Channel 14: Huge fluctuation from 64.98 µV to 129.53 µV at sample 2045.
14,Channel 14: Huge fluctuation from 129.53 µV to 691.24 µV at sample 2046.
14,Channel 14: Huge fluctuation from 691.24 µV to 180.99 µV at sample 2047.
14,Channel 14: Huge fluctuation from 180.99 µV to 25.67 µV at sample 2048.
14,Channel 14: Huge fluctuation from 25.67 µV to 599.18 µV at sample 2049.
14,Channel 14: Huge fluctuation from 599.18 µV to 268.50 µV at sample 2050.
14,Channel 14: Huge fluctuation from 268.50 µV to 23.27 µV at sample 2051.
14,Channel 14: Huge fluctuation from 58.27 µV to 397.95 µV at sample 2053.
14,Channel 14: Huge fluctuation from 397.95 µV to 135.77 µV at sample 2054.
14,Channel 14: Huge fluctuation from 135.77 µV to 63.38 µV at sample 2055.
14,Channel 14: Huge fluctuation from 63.38 µV to 175.71 µV at sample 2056.
14,Channel 14: Huge fluctuation from 199.30 µV to 0.19 µV at sample 2058.
14,Channel 14: Huge fluctuation from 0.19 µV to 69.78 µV at sample 2059.
14,Channel 14: Huge fluctuation from 69.78 µV to 254.48 µV at sample 2060.
14,Channel 14: Huge fluctuation from 211.16 µV to 18.78 µV at sample 2062.
14,Channel 14: Huge fluctuation from 18.78 µV to 170.85 µV at sample 2063.
14,Channel 14: Huge fluctuation from 170.85 µV to 709.10 µV at sample 2064.
14,Channel 14: Huge fluctuation from 709.10 µV to 51.24 µV at sample 2065.
14,Channel 14: Huge fluctuation from 63.39 µV to 290.26 µV at sample 2067.
14,Channel 14: Huge fluctuation from 289.38 µV to -85.89 µV at sample 2069.
14,Channel 14: Huge fluctuation from -85.89 µV to 110.02 µV at sample 2070.
14,Channel 14: Huge fluctuation from 110.02 µV to 435.58 µV at sample 2071.
14,Channel 14: Huge fluctuation from 435.58 µV to 97.00 µV at sample 2072.
14,Channel 14: Huge fluctuation from 97.00 µV to -135.74 µV at sample 2073.
14,Channel 14: Huge fluctuation from -135.74 µV to 256.46 µV at sample 2074.
14,Channel 14: Huge fluctuation from 216.06 µV to 55.84 µV at sample 2076.
14,Channel 14: Huge fluctuation from 99.60 µV to 314.41 µV at sample 2078.
14,Channel 14: Huge fluctuation from 314.41 µV to 137.93 µV at sample 2079.
14,Channel 14: Huge fluctuation from 137.93 µV to -25.31 µV at sample 2080.
14,Channel 14: Huge fluctuation from -25.31 µV to 462.82 µV at sample 2081.
14,Channel 14: Huge fluctuation from 462.82 µV to 673.31 µV at sample 2082.
14,Channel 14: Huge fluctuation from 673.31 µV to 82.84 µV at sample 2083.
14,Channel 14: Huge fluctuation from 82.84 µV to -28.59 µV at sample 2084.
14,Channel 14: Huge fluctuation from -28.59 µV to 427.67 µV at sample 2085.
14,Channel 14: Huge fluctuation from 427.67 µV to 212.13 µV at sample 2086.
14,Channel 14: Huge fluctuation from 212.13 µV to -127.63 µV at sample 2087.
14,Channel 14: Huge fluctuation from -127.63 µV to 152.65 µV at sample 2088.
14,Channel 14: Huge fluctuation from 198.24 µV to 6.14 µV at sample 2090.
14,Channel 14: Huge fluctuation from 47.08 µV to 308.30 µV at sample 2092.
14,Channel 14: Huge fluctuation from 308.30 µV to 229.73 µV at sample 2093.
14,Channel 14: Huge fluctuation from 229.73 µV to 42.62 µV at sample 2094.
14,Channel 14: Huge fluctuation from 42.62 µV to 105.17 µV at sample 2095.
14,Channel 14: Huge fluctuation from 105.17 µV to 360.06 µV at sample 2096.
14,Channel 14: Huge fluctuation from 360.06 µV to 82.61 µV at sample 2097.
14,Channel 14: Huge fluctuation from 82.61 µV to -100.35 µV at sample 2098.
14,Channel 14: Huge fluctuation from -100.35 µV to 539.67 µV at sample 2099.
14,Channel 14: Huge fluctuation from 520.51 µV to 88.67 µV at sample 2101.
14,Channel 14: Huge fluctuation from 93.53 µV to 430.99 µV at sample 2103.
14,Channel 14: Huge fluctuation from 430.99 µV to 135.91 µV at sample 2104.
14,Channel 14: Huge fluctuation from 135.91 µV to -173.88 µV at sample 2105.
14,Channel 14: Huge fluctuation from -173.88 µV to 203.93 µV at sample 2106.
14,Channel 14: Huge fluctuation from 203.93 µV to 283.24 µV at sample 2107.
14,Channel 14: Huge fluctuation from 283.24 µV to 18.39 µV at sample 2108.
14,Channel 14: Huge fluctuation from -30.75 µV to 401.20 µV at sample 2110.
14,Channel 14: Huge fluctuation from 401.20 µV to 160.88 µV at sample 2111.
14,Channel 14: Huge fluctuation from 160.88 µV to -134.61 µV at sample 2112.
14,Channel 14: Huge fluctuation from -134.61 µV to 173.58 µV at sample 2113.
14,Channel 14: Huge fluctuation from 173.58 µV to 392.97 µV at sample 2114.
14,Channel 14: Huge fluctuation from 392.97 µV to 48.24 µV at sample 2115.
14,Channel 14: Huge fluctuation from 2.44 µV to 524.03 µV at sample 2117.
14,Channel 14: Huge fluctuation from 524.03 µV to 232.64 µV at sample 2118.
14,Channel 14: Huge fluctuation from 232.64 µV to -15.60 µV at sample 2119.
